"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","EDUADULT","TRY","PC_25_64","A","2020",27.203154,
"HUN","EDUADULT","TRY","PC_25_64","A","2021",29.29541,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2010",61.170437,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2011",60.643833,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2012",60.073402,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2013",59.988312,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2014",59.738323,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2015",58.9744,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2016",59.648968,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2017",59.972206,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2018",59.760651,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2019",58.9921,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2020",58.370392,
"HUN","EDUADULT","UPPSRY","PC_25_64","A","2021",56.985195,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2010",30.850618,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2011",30.366735,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2012",30.561222,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2013",29.45565,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2014",28.481115,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2015",26.582855,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2016",23.394308,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2017",25.207304,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2018",24.459627,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2019",24.060982,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2020",24.087782,
"ISL","EDUADULT","BUPPSRY","PC_25_64","A","2021",21.429537,
"ISL","EDUADULT","TRY","PC_25_64","A","2010",31.298735,
"ISL","EDUADULT","TRY","PC_25_64","A","2011",32.616898,
"ISL","EDUADULT","TRY","PC_25_64","A","2012",33.888733,
"ISL","EDUADULT","TRY","PC_25_64","A","2013",34.277187,
"ISL","EDUADULT","TRY","PC_25_64","A","2014",35.608643,
"ISL","EDUADULT","TRY","PC_25_64","A","2015",36.97718,
"ISL","EDUADULT","TRY","PC_25_64","A","2016",38.100773,
"ISL","EDUADULT","TRY","PC_25_64","A","2017",39.043491,
"ISL","EDUADULT","TRY","PC_25_64","A","2018",40.279774,
"ISL","EDUADULT","TRY","PC_25_64","A","2019",40.948925,
"ISL","EDUADULT","TRY","PC_25_64","A","2020",40.643898,
"ISL","EDUADULT","TRY","PC_25_64","A","2021",43.06255,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2010",37.850647,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2011",37.016365,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2012",35.550045,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2013",36.267162,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2014",35.91024,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2015",36.439964,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2016",38.504921,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2017",35.749207,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2018",35.260601,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2019",34.990093,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2020",35.268318,
"ISL","EDUADULT","UPPSRY","PC_25_64","A","2021",35.507912,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2010",27.225185,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2011",26.365326,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2012",25.367115,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2013",23.273964,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2014",21.187292,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2015",20.182577,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2016",18.31505,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2017",17.994549,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2018",16.825432,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2019",16.342939,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2020",14.507091,
"IRL","EDUADULT","BUPPSRY","PC_25_64","A","2021",12.765348,
"IRL","EDUADULT","TRY","PC_25_64","A","2010",37.584061,
"IRL","EDUADULT","TRY","PC_25_64","A","2011",38.162312,
"IRL","EDUADULT","TRY","PC_25_64","A","2012",39.69788,
"IRL","EDUADULT","TRY","PC_25_64","A","2013",41.47068,
"IRL","EDUADULT","TRY","PC_25_64","A","2014",40.967049,
"IRL","EDUADULT","TRY","PC_25_64","A","2015",42.806118,
"IRL","EDUADULT","TRY","PC_25_64","A","2016",45.104263,
"IRL","EDUADULT","TRY","PC_25_64","A","2017",45.65897,
"IRL","EDUADULT","TRY","PC_25_64","A","2018",46.935135,
"IRL","EDUADULT","TRY","PC_25_64","A","2019",47.306835,
"IRL","EDUADULT","TRY","PC_25_64","A","2020",49.943962,
"IRL","EDUADULT","TRY","PC_25_64","A","2021",53.708744,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2010",35.190754,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2011",35.472363,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2012",34.935005,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2013",35.255356,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2014",37.845661,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2015",37.011307,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2016",36.580685,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2017",36.346481,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2018",36.239433,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2019",36.350227,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2020",35.548946,
"IRL","EDUADULT","UPPSRY","PC_25_64","A","2021",33.525906,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2010",44.825645,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2011",43.971539,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2012",42.763065,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2013",41.84333,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2014",40.693222,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2015",40.108776,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2016",39.856853,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2017",39.084484,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2018",38.170338,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2019",37.743759,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2020",37.430363,
"ITA","EDUADULT","BUPPSRY","PC_25_64","A","2021",37.293571,
"ITA","EDUADULT","TRY","PC_25_64","A","2010",14.802574,
"ITA","EDUADULT","TRY","PC_25_64","A","2011",14.935372,
"ITA","EDUADULT","TRY","PC_25_64","A","2012",15.708264,
"ITA","EDUADULT","TRY","PC_25_64","A","2013",16.289694,
"ITA","EDUADULT","TRY","PC_25_64","A","2014",16.910578,
"ITA","EDUADULT","TRY","PC_25_64","A","2015",17.546457,
"ITA","EDUADULT","TRY","PC_25_64","A","2016",17.723593,
"ITA","EDUADULT","TRY","PC_25_64","A","2017",18.669672,
"ITA","EDUADULT","TRY","PC_25_64","A","2018",19.368793,
"ITA","EDUADULT","TRY","PC_25_64","A","2019",19.695461,
"ITA","EDUADULT","TRY","PC_25_64","A","2020",19.987385,
"ITA","EDUADULT","TRY","PC_25_64","A","2021",19.983055,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2010",40.37178,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2011",41.093086,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2012",41.528671,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2013",41.866974,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2014",42.396198,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2015",42.344765,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2016",42.419556,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2017",42.245842,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2018",42.460869,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2019",42.560783,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2020",42.582253,
"ITA","EDUADULT","UPPSRY","PC_25_64","A","2021",42.72337,
"JPN","EDUADULT","TRY","PC_25_64","A","2010",44.809975,
"JPN","EDUADULT","TRY","PC_25_64","A","2011",46.364063,
"JPN","EDUADULT","TRY","PC_25_64","A","2012",46.619377,
"JPN","EDUADULT","TRY","PC_25_64","A","2013",47.311993,
"JPN","EDUADULT","TRY","PC_25_64","A","2014",48.185074,
"JPN","EDUADULT","TRY","PC_25_64","A","2015",49.541573,
"JPN","EDUADULT","TRY","PC_25_64","A","2016",50.496956,
"JPN","EDUADULT","TRY","PC_25_64","A","2017",51.440529,
"JPN","EDUADULT","TRY","PC_25_64","A","2018",51.928062,
"JPN","EDUADULT","TRY","PC_25_64","A","2019",52.67799,
"JPN","EDUADULT","TRY","PC_25_64","A","2020",54.027344,
"JPN","EDUADULT","TRY","PC_25_64","A","2021",55.555557,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2010",19.059269,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2011",18.535269,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2012",17.488157,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2013",16.277796,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2014",15.002967,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2015",14.229398,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2016",13.227958,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2017",12.388158,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2018",11.811645,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2019",11.27041,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2020",10.643816,
"KOR","EDUADULT","BUPPSRY","PC_25_64","A","2021",9.6675959,
"KOR","EDUADULT","TRY","PC_25_64","A","2010",39.044632,
"KOR","EDUADULT","TRY","PC_25_64","A","2011",40.381783,
"KOR","EDUADULT","TRY","PC_25_64","A","2012",41.746613,
"KOR","EDUADULT","TRY","PC_25_64","A","2013",43.075195,
"KOR","EDUADULT","TRY","PC_25_64","A","2014",44.49865,
"KOR","EDUADULT","TRY","PC_25_64","A","2015",45.356678,
"KOR","EDUADULT","TRY","PC_25_64","A","2016",46.643951,
"KOR","EDUADULT","TRY","PC_25_64","A","2017",47.744724,
"KOR","EDUADULT","TRY","PC_25_64","A","2018",49.008511,
"KOR","EDUADULT","TRY","PC_25_64","A","2019",50.03104,
"KOR","EDUADULT","TRY","PC_25_64","A","2020",50.708714,
"KOR","EDUADULT","TRY","PC_25_64","A","2021",51.707623,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2010",41.896099,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2011",41.082951,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2012",40.765228,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2013",40.647007,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2014",40.498386,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2015",40.413925,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2016",40.12809,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2017",39.867115,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2018",39.179844,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2019",38.698547,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2020",38.647469,
"KOR","EDUADULT","UPPSRY","PC_25_64","A","2021",38.624783,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2010",22.322315,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2011",22.742352,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2012",21.69751,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2013",19.512997,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2014",18.023409,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2015",25.391632,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2016",21.180861,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2017",23.302259,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2018",22.764822,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2019",24.854612,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2020",25.849997,
"LUX","EDUADULT","BUPPSRY","PC_25_64","A","2021",19.698715,
"LUX","EDUADULT","TRY","PC_25_64","A","2010",35.475895,
"LUX","EDUADULT","TRY","PC_25_64","A","2011",37.034779,
"LUX","EDUADULT","TRY","PC_25_64","A","2012",39.110382,
"LUX","EDUADULT","TRY","PC_25_64","A","2013",40.673241,
"LUX","EDUADULT","TRY","PC_25_64","A","2014",45.935593,
"LUX","EDUADULT","TRY","PC_25_64","A","2015",39.794865,
"LUX","EDUADULT","TRY","PC_25_64","A","2016",42.856003,
"LUX","EDUADULT","TRY","PC_25_64","A","2017",40.325737,
"LUX","EDUADULT","TRY","PC_25_64","A","2018",43.886856,
"LUX","EDUADULT","TRY","PC_25_64","A","2019",51.642971,
"LUX","EDUADULT","TRY","PC_25_64","A","2020",51.312302,
"LUX","EDUADULT","TRY","PC_25_64","A","2021",50.304401,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2010",42.20179,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2011",40.22287,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2012",39.192108,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2013",39.813763,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2014",36.041,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2015",34.813503,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2016",35.963139,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2017",36.372005,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2018",33.34832,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2019",23.502417,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2020",22.837704,
"LUX","EDUADULT","UPPSRY","PC_25_64","A","2021",29.996883,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2010",67.913872,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2011",66.860298,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2012",66.014343,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2013",65.209229,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2014",64.907104,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2015",64.336807,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2016",63.365211,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2017",62.338387,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2018",60.853703,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2019",60.211422,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2020",58.403774,
"MEX","EDUADULT","BUPPSRY","PC_25_64","A","2021",57.190308,
"MEX","EDUADULT","TRY","PC_25_64","A","2010",14.654601,
"MEX","EDUADULT","TRY","PC_25_64","A","2011",15.012249,
"MEX","EDUADULT","TRY","PC_25_64","A","2012",15.709545,
"MEX","EDUADULT","TRY","PC_25_64","A","2013",16.20183,
"MEX","EDUADULT","TRY","PC_25_64","A","2014",15.996383,
"MEX","EDUADULT","TRY","PC_25_64","A","2015",16.278801,
"MEX","EDUADULT","TRY","PC_25_64","A","2016",16.818605,
"MEX","EDUADULT","TRY","PC_25_64","A","2017",17.418995,
"MEX","EDUADULT","TRY","PC_25_64","A","2018",17.979799,
"MEX","EDUADULT","TRY","PC_25_64","A","2019",18.259947,
"MEX","EDUADULT","TRY","PC_25_64","A","2020",19.432951,
"MEX","EDUADULT","TRY","PC_25_64","A","2021",20.45546,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2010",17.431528,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2011",18.127449,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2012",18.276108,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2013",18.58894,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2014",19.09651,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2015",19.38439,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2016",19.816181,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2017",20.242617,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2018",21.166498,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2019",21.528631,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2020",22.163275,
"MEX","EDUADULT","UPPSRY","PC_25_64","A","2021",22.354233,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2010",27.026423,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2011",27.715986,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2012",26.576496,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2013",24.204819,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2014",24.098568,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2015",23.600424,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2016",22.9333,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2017",21.618059,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2018",20.976793,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2019",20.440771,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2020",18.97662,
"NLD","EDUADULT","BUPPSRY","PC_25_64","A","2021",19.437679,
"NLD","EDUADULT","TRY","PC_25_64","A","2010",32.389164,
"NLD","EDUADULT","TRY","PC_25_64","A","2011",32.041344,
"NLD","EDUADULT","TRY","PC_25_64","A","2012",34.398335,
"NLD","EDUADULT","TRY","PC_25_64","A","2013",33.869305,
"NLD","EDUADULT","TRY","PC_25_64","A","2014",34.419815,
"NLD","EDUADULT","TRY","PC_25_64","A","2015",35.330765,
"NLD","EDUADULT","TRY","PC_25_64","A","2016",35.999168,
"NLD","EDUADULT","TRY","PC_25_64","A","2017",37.16811,
"NLD","EDUADULT","TRY","PC_25_64","A","2018",38.343895,
"NLD","EDUADULT","TRY","PC_25_64","A","2019",40.385136,
"NLD","EDUADULT","TRY","PC_25_64","A","2020",42.644951,
"NLD","EDUADULT","TRY","PC_25_64","A","2021",43.059402,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2010",40.584415,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2011",40.242668,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2012",39.025169,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2013",41.925877,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2014",41.481617,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2015",41.06881,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2016",41.067532,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2017",41.213829,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2018",40.67931,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2019",39.174091,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2020",38.378426,
"NLD","EDUADULT","UPPSRY","PC_25_64","A","2021",37.502918,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2010",26.960302,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2011",25.886049,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2012",25.939383,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2013",28.640007,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2014",25.924784,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2015",25.277622,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2016",23.423424,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2017",21.118555,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2018",19.542797,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2019",19.30257,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2020",19.066416,
"NZL","EDUADULT","BUPPSRY","PC_25_64","A","2021",19.431931,
"NZL","EDUADULT","TRY","PC_25_64","A","2014",35.628941,
"NZL","EDUADULT","TRY","PC_25_64","A","2015",34.040531,
"NZL","EDUADULT","TRY","PC_25_64","A","2016",36.275139,
"NZL","EDUADULT","TRY","PC_25_64","A","2017",37.730431,
"NZL","EDUADULT","TRY","PC_25_64","A","2018",39.292675,
"NZL","EDUADULT","TRY","PC_25_64","A","2019",39.065784,
"NZL","EDUADULT","TRY","PC_25_64","A","2020",40.121872,
"NZL","EDUADULT","TRY","PC_25_64","A","2021",40.490189,
"NZL","EDUADULT","UPPSRY","PC_25_64","A","2014",38.446278,
"NZL","EDUADULT","UPPSRY","PC_25_64","A","2015",40.681847,
"NZL","EDUADULT","UPPSRY","PC_25_64","A","2016",40.301437,
"NZL","EDUADULT","UPPSRY","PC_25_64","A","2017",41.151012,
"NZL","EDUADULT","UPPSRY","PC_25_64","A","2018",41.164528,
"NZL","EDUADULT","UPPSRY","PC_25_64","A","2019",41.631645,
"NZL","EDUADULT","UPPSRY","PC_25_64","A","2020",40.81171,
"NZL","EDUADULT","UPPSRY","PC_25_64","A","2021",40.077881,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2010",19.372442,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2011",18.103582,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2012",17.945995,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2013",17.591412,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2014",18.052679,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2015",17.628136,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2016",17.761009,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2017",18.030542,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2018",17.522373,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2019",17.480188,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2020",17.518663,
"NOR","EDUADULT","BUPPSRY","PC_25_64","A","2021",17.57239,
"NOR","EDUADULT","TRY","PC_25_64","A","2010",37.284328,
"NOR","EDUADULT","TRY","PC_25_64","A","2011",38.053513,
"NOR","EDUADULT","TRY","PC_25_64","A","2012",38.561893,
"NOR","EDUADULT","TRY","PC_25_64","A","2013",39.770252,
"NOR","EDUADULT","TRY","PC_25_64","A","2014",41.757915,
"NOR","EDUADULT","TRY","PC_25_64","A","2015",42.706734,
"NOR","EDUADULT","TRY","PC_25_64","A","2016",43.016758,
"NOR","EDUADULT","TRY","PC_25_64","A","2017",43.207031,
"NOR","EDUADULT","TRY","PC_25_64","A","2018",43.575832,
"NOR","EDUADULT","TRY","PC_25_64","A","2019",44.129421,
"NOR","EDUADULT","TRY","PC_25_64","A","2020",45.273285,
"NOR","EDUADULT","TRY","PC_25_64","A","2021",47.220146,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2010",43.343231,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2011",43.842903,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2012",43.492111,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2013",42.638336,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2014",40.189404,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2015",39.665131,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2016",39.222229,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2017",38.762424,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2018",38.901794,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2019",38.390388,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2020",37.20805,
"NOR","EDUADULT","UPPSRY","PC_25_64","A","2021",35.207466,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2010",11.485272,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2011",11.087381,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2012",10.402209,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2013",9.8658543,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2014",9.4829636,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2015",9.2220259,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2016",8.6792269,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2017",7.8886991,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2018",7.5521989,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2019",7.3676858,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2020",6.7551556,
"POL","EDUADULT","BUPPSRY","PC_25_64","A","2021",6.7923322,
"POL","EDUADULT","TRY","PC_25_64","A","2010",22.468407,
"POL","EDUADULT","TRY","PC_25_64","A","2011",23.283596,
"POL","EDUADULT","TRY","PC_25_64","A","2012",24.512804,
"POL","EDUADULT","TRY","PC_25_64","A","2013",25.755669,
"POL","EDUADULT","TRY","PC_25_64","A","2014",26.995474,
"POL","EDUADULT","TRY","PC_25_64","A","2015",27.747267,
"POL","EDUADULT","TRY","PC_25_64","A","2016",28.711193,
"POL","EDUADULT","TRY","PC_25_64","A","2017",29.919453,
"POL","EDUADULT","TRY","PC_25_64","A","2018",30.919592,
"POL","EDUADULT","TRY","PC_25_64","A","2019",32.014767,
"POL","EDUADULT","TRY","PC_25_64","A","2020",32.875156,
"POL","EDUADULT","TRY","PC_25_64","A","2021",33.234364,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2010",66.046318,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2011",65.629021,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2012",65.084984,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2013",64.378479,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2014",63.521564,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2015",63.030708,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2016",62.609581,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2017",62.191849,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2018",61.52821,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2019",60.61755,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2020",60.369686,
"POL","EDUADULT","UPPSRY","PC_25_64","A","2021",59.973305,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2010",68.082458,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2011",64.972481,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2012",62.369896,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2013",59.952484,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2014",56.719505,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2015",54.877064,
